record_id,movie_id,year,title_zh_cn,title_ja,category,language,evidence_type,source,download_provider,creator,original_pack,original_path,original_filename,archive_member_filename,archive_member_name_raw,organized_path,organized_filename,extension,size_bytes,sha256_before,sha256_after,byte_identical,classification_confidence,classification_reason,cue_count,encoding_observed,header_title,notes
EV0012,M21,2000,大雄的太阳王传说,のび太の太陽王伝説,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 21 Nobita no Taiyouou Densetsu (2000) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 21 Nobita no Taiyouou Densetsu (2000) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 21 Nobita no Taiyouou Densetsu (2000) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 21 Nobita no Taiyouou Densetsu (2000) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,M21_2000_大雄的太阳王传说/01_JA_SOURCE/M21.2000.ja-JP.source.WOWOW.Conan06.ass,M21.2000.ja-JP.source.WOWOW.Conan06.ass,.ass,223980,049993c3653efe12ae76763f9bdc48a39cbf5ebbe01b686827765907644ba31f,049993c3653efe12ae76763f9bdc48a39cbf5ebbe01b686827765907644ba31f,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2052,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0102,M21,2000,大雄的太阳王传说,のび太の太陽王伝説,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,HKG字幕组&影月字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,21[2000]大雄的太阳王传说/21[2000]大雄的太阳王传说.sc.ass,21[2000]大雄的太阳王传说.sc.ass,21[2000]大雄的太阳王传说.sc.ass,21[2000]┤≤╨█╡─╠½╤⌠═⌡┤½╦╡/21[2000]┤≤╨█╡─╠½╤⌠═⌡┤½╦╡.sc.ass,M21_2000_大雄的太阳王传说/02_ZH_JP_AUDIO/M21.2000.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,M21.2000.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,.ass,114762,88c4233c15c25a8bc1ca8dd2aba3b8a6e2297418032205b534efa2446df14ac4,88c4233c15c25a8bc1ca8dd2aba3b8a6e2297418032205b534efa2446df14ac4,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1397,UTF-8-SIG,[2000]太阳王传说,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0057,M21,2000,大雄的太阳王传说,のび太の太陽王伝説,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,HKG字幕组&影月字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,21[2000]大雄的太阳王传说.ass,21[2000]大雄的太阳王传说.ass,21[2000]大雄的太阳王传说.ass,21[2000]大雄的太阳王传说.ass,M21_2000_大雄的太阳王传说/02_ZH_JP_AUDIO/M21.2000.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,M21.2000.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,.ass,113559,2b0d80aa56bee9cffadaae3096ed7bca3eac70fdb07288562a968fda07c11f0c,2b0d80aa56bee9cffadaae3096ed7bca3eac70fdb07288562a968fda07c11f0c,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1395,UTF-8-SIG,[2000]太阳王传说,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0103,M21,2000,大雄的太阳王传说,のび太の太陽王伝説,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,HKG字幕組&影月字幕組,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,21[2000]大雄的太阳王传说/21[2000]大雄的太阳王传说.tc.ass,21[2000]大雄的太阳王传说.tc.ass,21[2000]大雄的太阳王传说.tc.ass,21[2000]┤≤╨█╡─╠½╤⌠═⌡┤½╦╡/21[2000]┤≤╨█╡─╠½╤⌠═⌡┤½╦╡.tc.ass,M21_2000_大雄的太阳王传说/02_ZH_JP_AUDIO/M21.2000.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,M21.2000.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,.ass,114762,e8fbd9a564e3111961da69182902f969699d7fb1bd2f43969484c51c15e9bdba,e8fbd9a564e3111961da69182902f969699d7fb1bd2f43969484c51c15e9bdba,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1397,UTF-8-SIG,[2000]太陽王傳說,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0013,M22,2001,大雄与翼之勇者,のび太と翼の勇者たち,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 22 Nobita to Tsubasa no Yuusha-tachi (2001) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 22 Nobita to Tsubasa no Yuusha-tachi (2001) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 22 Nobita to Tsubasa no Yuusha-tachi (2001) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 22 Nobita to Tsubasa no Yuusha-tachi (2001) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,M22_2001_大雄与翼之勇者/01_JA_SOURCE/M22.2001.ja-JP.source.WOWOW.Conan06.ass,M22.2001.ja-JP.source.WOWOW.Conan06.ass,.ass,219854,f504d1b35f0d4cf6a1336c25f66a79138ddfaf85f5617ba4608840b2dfcbc987,f504d1b35f0d4cf6a1336c25f66a79138ddfaf85f5617ba4608840b2dfcbc987,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2004,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0104,M22,2001,大雄与翼之勇者,のび太と翼の勇者たち,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,22[2001]大雄与翼之勇者/22[2001]大雄与翼之勇者.sc.ass,22[2001]大雄与翼之勇者.sc.ass,22[2001]大雄与翼之勇者.sc.ass,22[2001]┤≤╨█╙δ╥φ╓«╙┬╒▀/22[2001]┤≤╨█╙δ╥φ╓«╙┬╒▀.sc.ass,M22_2001_大雄与翼之勇者/02_ZH_JP_AUDIO/M22.2001.zh-CN.jp-audio.Fansub.漫游字幕组.ass,M22.2001.zh-CN.jp-audio.Fansub.漫游字幕组.ass,.ass,107064,309fe7ab3aa60c7f6a32532e48104d26569c00731a78f08b5ced6b1314cccb2d,309fe7ab3aa60c7f6a32532e48104d26569c00731a78f08b5ced6b1314cccb2d,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1317,UTF-8-SIG,[2001]大雄与翼之勇者,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0058,M22,2001,大雄与翼之勇者,のび太と翼の勇者たち,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,Unknown,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,22[2001]大雄与翼之勇者.ass,22[2001]大雄与翼之勇者.ass,22[2001]大雄与翼之勇者.ass,22[2001]大雄与翼之勇者.ass,M22_2001_大雄与翼之勇者/02_ZH_JP_AUDIO/M22.2001.zh-CN.jp-audio.WOWOWCN.Unknown.ass,M22.2001.zh-CN.jp-audio.WOWOWCN.Unknown.ass,.ass,117764,53a3c18386b53049def964a7d7c588b87138b3c13cf6f59fa83f2cd9f980679b,53a3c18386b53049def964a7d7c588b87138b3c13cf6f59fa83f2cd9f980679b,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1317,UTF-8-SIG,,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0105,M22,2001,大雄与翼之勇者,のび太と翼の勇者たち,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,22[2001]大雄与翼之勇者/22[2001]大雄与翼之勇者.tc.ass,22[2001]大雄与翼之勇者.tc.ass,22[2001]大雄与翼之勇者.tc.ass,22[2001]┤≤╨█╙δ╥φ╓«╙┬╒▀/22[2001]┤≤╨█╙δ╥φ╓«╙┬╒▀.tc.ass,M22_2001_大雄与翼之勇者/02_ZH_JP_AUDIO/M22.2001.zh-TW.jp-audio.Fansub.漫游字幕组.ass,M22.2001.zh-TW.jp-audio.Fansub.漫游字幕组.ass,.ass,107064,37ad30b2ab5ed667eaad095b366c20739e1f8999d1736b18343e6514bab42d9d,37ad30b2ab5ed667eaad095b366c20739e1f8999d1736b18343e6514bab42d9d,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1317,UTF-8-SIG,[2001]大雄与翼之勇者,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0014,M23,2002,大雄与机器人王国,のび太とロボット王国,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 23 Nobita to Robot Kingdom (2002) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 23 Nobita to Robot Kingdom (2002) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 23 Nobita to Robot Kingdom (2002) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 23 Nobita to Robot Kingdom (2002) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,M23_2002_大雄与机器人王国/01_JA_SOURCE/M23.2002.ja-JP.source.WOWOW.Conan06.ass,M23.2002.ja-JP.source.WOWOW.Conan06.ass,.ass,182769,43fa94c096e58e9cd849919d0614438eb017dd972155ce64b3186ddea58f8c0a,43fa94c096e58e9cd849919d0614438eb017dd972155ce64b3186ddea58f8c0a,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",1683,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0106,M23,2002,大雄与机器人王国,のび太とロボット王国,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,23[2002]大雄与机器人王国/23[2002]大雄与机器人王国.sc.ass,23[2002]大雄与机器人王国.sc.ass,23[2002]大雄与机器人王国.sc.ass,23[2002]┤≤╨█╙δ╗·╞≈╚╦═⌡╣·/23[2002]┤≤╨█╙δ╗·╞≈╚╦═⌡╣·.sc.ass,M23_2002_大雄与机器人王国/02_ZH_JP_AUDIO/M23.2002.zh-CN.jp-audio.Fansub.漫游字幕组.ass,M23.2002.zh-CN.jp-audio.Fansub.漫游字幕组.ass,.ass,100031,f1151716cc3e0096904ba277ab29d94513244b1b33f38db5e0c26d0f5e733ce0,f1151716cc3e0096904ba277ab29d94513244b1b33f38db5e0c26d0f5e733ce0,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1331,UTF-8-SIG,[2002]大雄与机器人王国,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0059,M23,2002,大雄与机器人王国,のび太とロボット王国,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,Unknown,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,23[2002]大雄与机器人王国.ass,23[2002]大雄与机器人王国.ass,23[2002]大雄与机器人王国.ass,23[2002]大雄与机器人王国.ass,M23_2002_大雄与机器人王国/02_ZH_JP_AUDIO/M23.2002.zh-CN.jp-audio.WOWOWCN.Unknown.ass,M23.2002.zh-CN.jp-audio.WOWOWCN.Unknown.ass,.ass,98817,52fef6dbad518fd98642baaa385d18d3debfa922459548b54a19182c2928fb7e,52fef6dbad518fd98642baaa385d18d3debfa922459548b54a19182c2928fb7e,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1330,UTF-8-SIG,,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0107,M23,2002,大雄与机器人王国,のび太とロボット王国,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,23[2002]大雄与机器人王国/23[2002]大雄与机器人王国.tc.ass,23[2002]大雄与机器人王国.tc.ass,23[2002]大雄与机器人王国.tc.ass,23[2002]┤≤╨█╙δ╗·╞≈╚╦═⌡╣·/23[2002]┤≤╨█╙δ╗·╞≈╚╦═⌡╣·.tc.ass,M23_2002_大雄与机器人王国/02_ZH_JP_AUDIO/M23.2002.zh-TW.jp-audio.Fansub.漫游字幕组.ass,M23.2002.zh-TW.jp-audio.Fansub.漫游字幕组.ass,.ass,100031,04e47641a43bf349759263f31be3cddf8e1907ea4cb5aaf94a647ea651d06af4,04e47641a43bf349759263f31be3cddf8e1907ea4cb5aaf94a647ea651d06af4,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1331,UTF-8-SIG,[2002]大雄与机器人王国,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0015,M24,2003,大雄与风之使者,のび太とふしぎ風使い,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 24 Nobita to Fushigi Kazetsukai (2003) (WOWOW 1280x720 AVC 10bit AAC5.1+DD5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 24 Nobita to Fushigi Kazetsukai (2003) (WOWOW 1280x720 AVC 10bit AAC5.1+DD5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 24 Nobita to Fushigi Kazetsukai (2003) (WOWOW 1280x720 AVC 10bit AAC5.1+DD5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 24 Nobita to Fushigi Kazetsukai (2003) (WOWOW 1280x720 AVC 10bit AAC5.1+DD5.1+DD2.0 Chap).jpn.ass,M24_2003_大雄与风之使者/01_JA_SOURCE/M24.2003.ja-JP.source.WOWOW.Conan06.ass,M24.2003.ja-JP.source.WOWOW.Conan06.ass,.ass,187615,60f4764d6ba17e5febe58a4aeadf16bcc0b5d16c59f3b95f497d181cef36b770,60f4764d6ba17e5febe58a4aeadf16bcc0b5d16c59f3b95f497d181cef36b770,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",1724,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0108,M24,2003,大雄与风之使者,のび太とふしぎ風使い,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,地狱字幕组&HKG字幕组&影月字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,24[2003]大雄与风之使者/24[2003]大雄与风之使者.sc.ass,24[2003]大雄与风之使者.sc.ass,24[2003]大雄与风之使者.sc.ass,24[2003]┤≤╨█╙δ╖τ╓«╩╣╒▀/24[2003]┤≤╨█╙δ╖τ╓«╩╣╒▀.sc.ass,M24_2003_大雄与风之使者/02_ZH_JP_AUDIO/M24.2003.zh-CN.jp-audio.Fansub.地狱字幕组+HKG字幕组+影月字幕组.ass,M24.2003.zh-CN.jp-audio.Fansub.地狱字幕组+HKG字幕组+影月字幕组.ass,.ass,92282,e8c7944f8097b6e85b4063e3b357cece2b54223837da691746e0552e94daeb9a,e8c7944f8097b6e85b4063e3b357cece2b54223837da691746e0552e94daeb9a,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1125,UTF-8-SIG,[2003]大雄与风之使者,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0060,M24,2003,大雄与风之使者,のび太とふしぎ風使い,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,地狱字幕组&HKG字幕组&影月字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,24[2003]大雄与风之使者.ass,24[2003]大雄与风之使者.ass,24[2003]大雄与风之使者.ass,24[2003]大雄与风之使者.ass,M24_2003_大雄与风之使者/02_ZH_JP_AUDIO/M24.2003.zh-CN.jp-audio.WOWOWCN.地狱字幕组+HKG字幕组+影月字幕组.ass,M24.2003.zh-CN.jp-audio.WOWOWCN.地狱字幕组+HKG字幕组+影月字幕组.ass,.ass,92101,3f6df927e9cec35f337b0778fefd5640e88b93345eea2738320b6a0aa2ddc16e,3f6df927e9cec35f337b0778fefd5640e88b93345eea2738320b6a0aa2ddc16e,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1125,UTF-8-SIG,[2003]大雄与风之使者,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0109,M24,2003,大雄与风之使者,のび太とふしぎ風使い,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,地獄字幕組&HKG字幕組&影月字幕組,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,24[2003]大雄与风之使者/24[2003]大雄与风之使者.tc.ass,24[2003]大雄与风之使者.tc.ass,24[2003]大雄与风之使者.tc.ass,24[2003]┤≤╨█╙δ╖τ╓«╩╣╒▀/24[2003]┤≤╨█╙δ╖τ╓«╩╣╒▀.tc.ass,M24_2003_大雄与风之使者/02_ZH_JP_AUDIO/M24.2003.zh-TW.jp-audio.Fansub.地獄字幕組+HKG字幕組+影月字幕組.ass,M24.2003.zh-TW.jp-audio.Fansub.地獄字幕組+HKG字幕組+影月字幕組.ass,.ass,92282,7faf8007994b8529a3ee7347330e836e31746e29d848527143a320c321933da1,7faf8007994b8529a3ee7347330e836e31746e29d848527143a320c321933da1,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1125,UTF-8-SIG,[2003]大雄與風之使者,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0016,M25,2004,大雄的猫狗时空传,のび太のワンニャン時空伝,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 25 Nobita no Wan-Nyan Jikuuden (2004) (WOWOW 1280x720 AVC 10bit AAC5.1+DD5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 25 Nobita no Wan-Nyan Jikuuden (2004) (WOWOW 1280x720 AVC 10bit AAC5.1+DD5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 25 Nobita no Wan-Nyan Jikuuden (2004) (WOWOW 1280x720 AVC 10bit AAC5.1+DD5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 25 Nobita no Wan-Nyan Jikuuden (2004) (WOWOW 1280x720 AVC 10bit AAC5.1+DD5.1+DD2.0 Chap).jpn.ass,M25_2004_大雄的猫狗时空传/01_JA_SOURCE/M25.2004.ja-JP.source.WOWOW.Conan06.ass,M25.2004.ja-JP.source.WOWOW.Conan06.ass,.ass,185548,1967acd281464d6e6cbef45bb281ffe1be0846664f2a26301c6aec8a32f546e9,1967acd281464d6e6cbef45bb281ffe1be0846664f2a26301c6aec8a32f546e9,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",1686,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0110,M25,2004,大雄的猫狗时空传,のび太のワンニャン時空伝,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,HKG字幕组&影月字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,25[2004]大雄的猫狗时空传/25[2004]大雄的猫狗时空传.sc.ass,25[2004]大雄的猫狗时空传.sc.ass,25[2004]大雄的猫狗时空传.sc.ass,25[2004]┤≤╨█╡─├¿╣╖╩▒┐╒┤½/25[2004]┤≤╨█╡─├¿╣╖╩▒┐╒┤½.sc.ass,M25_2004_大雄的猫狗时空传/02_ZH_JP_AUDIO/M25.2004.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,M25.2004.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,.ass,121496,7e1d6ccd0603d48f041d2d8cbe1ee50e3f572194446032c8c40fd7c61f94033a,7e1d6ccd0603d48f041d2d8cbe1ee50e3f572194446032c8c40fd7c61f94033a,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1302,UTF-8-SIG,[2004]大雄的猫狗时空传,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0061,M25,2004,大雄的猫狗时空传,のび太のワンニャン時空伝,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,HKG字幕组&影月字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,25[2004]大雄的猫狗时空传.ass,25[2004]大雄的猫狗时空传.ass,25[2004]大雄的猫狗时空传.ass,25[2004]大雄的猫狗时空传.ass,M25_2004_大雄的猫狗时空传/02_ZH_JP_AUDIO/M25.2004.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,M25.2004.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,.ass,107016,e657a29b4c6a4575e120e9c00fced411f4a3541106cc2de3e8289bb60d780813,e657a29b4c6a4575e120e9c00fced411f4a3541106cc2de3e8289bb60d780813,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1211,UTF-8-SIG,[2004]大雄的猫狗时空传,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0111,M25,2004,大雄的猫狗时空传,のび太のワンニャン時空伝,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,HKG字幕組&影月字幕組,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,25[2004]大雄的猫狗时空传/25[2004]大雄的猫狗时空传.tc.ass,25[2004]大雄的猫狗时空传.tc.ass,25[2004]大雄的猫狗时空传.tc.ass,25[2004]┤≤╨█╡─├¿╣╖╩▒┐╒┤½/25[2004]┤≤╨█╡─├¿╣╖╩▒┐╒┤½.tc.ass,M25_2004_大雄的猫狗时空传/02_ZH_JP_AUDIO/M25.2004.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,M25.2004.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,.ass,121487,30aaeada2c8fca65cdea693bd14fcf394bca983f42a813695febdcbe784df046,30aaeada2c8fca65cdea693bd14fcf394bca983f42a813695febdcbe784df046,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1302,UTF-8-SIG,[2004]貓狗時空傳,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
